1.000000000000000000e+00 6.370000000000000000e+02 1.000000000000000000e+00 3.833633444711759353e+01 1.643045834498479962e-04
2.000000000000000000e+00 4.300000000000000000e+02 1.000000000000000000e+00 3.884301390528784026e+01 1.537509524496272206e-04
